id,platform,date,title,summary,type,sourceUrl,impact
"suger-2026-08-19-billing-metering-aws-marketplace-net-payment-terms","Suger","2026-08-19","Billing & Metering AWS Marketplace Net Payment Terms for Private Offers AWS now lets sellers set Net 30; 45; 60; or 90 p","Billing & Metering AWS Marketplace Net Payment Terms for Private Offers AWS now lets sellers set Net 30; 45; 60; or 90 payment terms on a private offer. Here's what each term does; what the buyer sees; and how the CPPO ceiling works. Aug 19; 2026","blog","https://www.suger.io/resources/blog/aws-marketplace-net-payment-terms-for-private-offers/","low"
"suger-2026-08-19-cloud-gtm-how-fast-can-a-marketplace-deal-actually","Suger","2026-08-19","Cloud GTM How Fast Can a Marketplace Deal Actually Close? Your AE says the marketplace path is too slow for a Q4 deal. H","Cloud GTM How Fast Can a Marketplace Deal Actually Close? Your AE says the marketplace path is too slow for a Q4 deal. Here is the real cloud marketplace deal timeline; step by step; and which step is actually the bottleneck. Aug 19; 2026","blog","https://www.suger.io/resources/blog/how-fast-can-a-marketplace-deal-actually-close/","low"
"suger-2026-08-19-aws-listing-ai-models-on-cloud-marketplaces-ai-mod","Suger","2026-08-19","AWS Listing AI Models on Cloud Marketplaces AI models; agents and data products each list through a different marketplac","AWS Listing AI Models on Cloud Marketplaces AI models; agents and data products each list through a different marketplace path. Here are the current mechanics on AWS and Google Cloud; and which one your product fits. Aug 19; 2026","blog","https://www.suger.io/resources/blog/listing-ai-models-on-cloud-marketplaces/","low"
"suger-2026-08-19-azure-per-market-pricing-on-azure-marketplace-expl","Suger","2026-08-19","Azure Per-Market Pricing on Azure Marketplace; Explained You don't set an arbitrary price per country on Azure Marketpla","Azure Per-Market Pricing on Azure Marketplace; Explained You don't set an arbitrary price per country on Azure Marketplace. You set one USD price; or upload local ones; and Microsoft's fixed currency-per-market map does the rest. Here is the mechanic. Aug 19; 2026","blog","https://www.suger.io/resources/blog/per-market-pricing-on-azure-marketplace/","low"
"suger-2026-08-19-cloud-gtm-public-sector-vs-commercial-marketplace-","Suger","2026-08-19","Cloud GTM Public Sector vs Commercial Marketplace Deals A commercial marketplace deal and a public sector one start the ","Cloud GTM Public Sector vs Commercial Marketplace Deals A commercial marketplace deal and a public sector one start the same and diverge fast. Here is the government buying path; mapped for the team you are selling to. Aug 19; 2026","blog","https://www.suger.io/resources/blog/public-sector-vs-commercial-marketplace-deals/","low"
"suger-2026-08-19-cloud-gtm-the-cloud-marketplace-operations-runbook","Suger","2026-08-19","Cloud GTM The Cloud Marketplace Operations Runbook The recurring work of running a marketplace business; sorted by how o","Cloud GTM The Cloud Marketplace Operations Runbook The recurring work of running a marketplace business; sorted by how often it comes due — daily; weekly; monthly; quarterly — with a link to the deep dive for each. Aug 19; 2026","blog","https://www.suger.io/resources/blog/the-cloud-marketplace-operations-runbook/","low"
"suger-2026-08-19-billing-metering-the-monthly-marketplace-close-che","Suger","2026-08-19","Billing & Metering The Monthly Marketplace Close Checklist The monthly marketplace close is the same five moves every cy","Billing & Metering The Monthly Marketplace Close Checklist The monthly marketplace close is the same five moves every cycle. Here they are in dependency order; so each step has the data the next one needs. Aug 19; 2026","blog","https://www.suger.io/resources/blog/the-monthly-marketplace-close-checklist/","low"
"suger-2026-08-19-cloud-gtm-what-moves-when-you-switch-marketplace-p","Suger","2026-08-19","Cloud GTM What Moves When You Switch Marketplace Platforms Switching marketplace platforms feels like moving your revenu","Cloud GTM What Moves When You Switch Marketplace Platforms Switching marketplace platforms feels like moving your revenue. It is not. Here is what actually moves; and what stays put with the cloud provider. Aug 19; 2026","blog","https://www.suger.io/resources/blog/what-moves-when-you-switch-platforms/","low"
"suger-2026-08-19-cloud-gtm-what-to-alert-on-in-marketplace-operatio","Suger","2026-08-19","Cloud GTM What to Alert On in Marketplace Operations Not every marketplace event deserves a page at 2am. Here is which o","Cloud GTM What to Alert On in Marketplace Operations Not every marketplace event deserves a page at 2am. Here is which ones do; how urgent each is; and where each should route — email; Slack; or Teams. Aug 19; 2026","blog","https://www.suger.io/resources/blog/what-to-alert-on-in-marketplace-operations/","low"
"aws-2026-08-18-enabling-mandatory-purchase-orders-and-custom-guid","AWS","2026-08-18","Enabling mandatory purchase orders and custom guidance in AWS Marketplace","In this post; you will learn how to configure these two governance features. You will also learn how these features can be configured differently for selective audiences to enforce varying procurement policies across your AWS Organization.","blog","https://aws.amazon.com/blogs/awsmarketplace/enabling-mandatory-purchase-orders-and-custom-guidance-in-aws-marketplace/","high"
"aws-2026-08-18-saas-subscription-pricing-models-in-aws-marketplac","AWS","2026-08-18","SaaS subscription pricing models in AWS Marketplace","This post is Part 2 of a four-part series on SaaS pricing models in AWS Marketplace. In Part 1; we covered three common configurations for the SaaS contract pricing model.","blog","https://aws.amazon.com/blogs/awsmarketplace/saas-subscription-pricing-models-in-aws-marketplace/","low"
"suger-2026-08-18-billing-metering-the-aws-marketplace-professional-","Suger","2026-08-18","Billing & Metering The AWS Marketplace Professional Services Listing Fee Cut AWS cut the professional services listing f","Billing & Metering The AWS Marketplace Professional Services Listing Fee Cut AWS cut the professional services listing fee from 2.5% to 0.5% in June 2026. Here's the exact before/after and the new margin math on a services attach. Aug 18; 2026","blog","https://www.suger.io/resources/blog/aws-marketplace-professional-services-fee-cut/","low"
"suger-2026-08-18-azure-azure-marketplace-changes-2026-what-s-new-fo","Suger","2026-08-18","Azure Azure Marketplace Changes 2026: What's New for ISVs Microsoft's FY27 Azure Marketplace changes for ISVs: PRACR ret","Azure Azure Marketplace Changes 2026: What's New for ISVs Microsoft's FY27 Azure Marketplace changes for ISVs: PRACR retires as a broad co-sell mechanism; co-sell goes Marketplace-first; and what to watch at Ignite. Aug 18; 2026","blog","https://www.suger.io/resources/blog/azure-marketplace-fy27-changes-for-isvs/","low"
"suger-2026-08-18-azure-azure-marketplace-renewals-and-offer-transit","Suger","2026-08-18","Azure Azure Marketplace Renewals and Offer Transitions How an Azure Marketplace renewal works: where the subscription la","Azure Azure Marketplace Renewals and Offer Transitions How an Azure Marketplace renewal works: where the subscription lands when a private offer expires; and the decisions a deal desk makes before it does. Aug 18; 2026","blog","https://www.suger.io/resources/blog/azure-renewals-and-offer-transitions/","low"
"suger-2026-08-18-cloud-gtm-cloud-marketplace-platform-migration-a-c","Suger","2026-08-18","Cloud GTM Cloud Marketplace Platform Migration: A Checklist Switching cloud marketplace platforms without breaking live ","Cloud GTM Cloud Marketplace Platform Migration: A Checklist Switching cloud marketplace platforms without breaking live revenue: what to check before; during and after a migration; and the risks to retire first. Aug 18; 2026","blog","https://www.suger.io/resources/blog/cloud-marketplace-platform-migration/","low"
"suger-2026-08-18-billing-metering-the-marketplace-credit-request-at","Suger","2026-08-18","Billing & Metering The Marketplace Credit Request; at Scale A marketplace credit request needs different evidence on eve","Billing & Metering The Marketplace Credit Request; at Scale A marketplace credit request needs different evidence on every cloud. Here is what AWS; Microsoft; and Google Cloud each require to issue one. Aug 18; 2026","blog","https://www.suger.io/resources/blog/credits-at-scale-bulk-adjustments/","low"
"suger-2026-08-18-prm-measuring-partner-influence-without-bad-data-p","Suger","2026-08-18","PRM Measuring Partner Influence Without Bad Data Partner influenced revenue tracking fails on bad data before it fails o","PRM Measuring Partner Influence Without Bad Data Partner influenced revenue tracking fails on bad data before it fails on the model. Here are the common attribution models; how each breaks; and the instrumentation that keeps the number clean. Aug 18; 2026","blog","https://www.suger.io/resources/blog/measuring-partner-influence-without-bad-data/","low"
"suger-2026-08-18-co-sell-microsoft-ip-co-sell-how-it-actually-works","Suger","2026-08-18","Co-Sell Microsoft IP Co-Sell: How It Actually Works How Microsoft IP co-sell qualification and incentive flow work for I","Co-Sell Microsoft IP Co-Sell: How It Actually Works How Microsoft IP co-sell qualification and incentive flow work for ISVs; and what changes in FY27 as Marketplace becomes the primary co-sell path. Aug 18; 2026","blog","https://www.suger.io/resources/blog/microsoft-ip-co-sell-how-it-works/","low"
"suger-2026-08-18-billing-metering-usage-based-renewal-risk-the-lead","Suger","2026-08-18","Billing & Metering Usage-Based Renewal Risk: The Leading Signals The leading indicators of renewal risk in usage-based m","Billing & Metering Usage-Based Renewal Risk: The Leading Signals The leading indicators of renewal risk in usage-based marketplace deals — declining usage; single-team concentration; commit burndown pace; ticket signals; champion departure — and where each is visible.","blog","https://www.suger.io/resources/blog/renewal-risk-signals-usage-based-deals/","low"
"suger-2026-08-18-marketplaces-snowflake-marketplace-for-data-and-ai","Suger","2026-08-18","Marketplaces Snowflake Marketplace for Data and AI Products How Snowflake Marketplace lists and transacts data products; ","Marketplaces Snowflake Marketplace for Data and AI Products How Snowflake Marketplace lists and transacts data products; native apps and AI; how it differs from the hyperscaler marketplaces; and where it fits a multi-marketplace GTM. Aug 18; 2026","blog","https://www.suger.io/resources/blog/snowflake-marketplace-for-data-and-ai-products/","low"
"suger-2026-08-18-marketplaces-where-a-signed-aws-marketplace-agreem","Suger","2026-08-18","Marketplaces Where a Signed AWS Marketplace Agreement Lives Legal asked for the executed marketplace agreement. Here is ","Marketplaces Where a Signed AWS Marketplace Agreement Lives Legal asked for the executed marketplace agreement. Here is which document exists at each deal stage; where each one lives on AWS Marketplace; and how to download the signed agreement. Aug 18; 2026","blog","https://www.suger.io/resources/blog/where-the-signed-marketplace-agreement-lives/","low"
